name,latitude,longitude,address,tags
RAMEN-SAN,41.8896952,-87.6300183,"West Hubbard Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '59', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'West Hubbard Street', 'amenity': 'restaurant', 'name': 'RAMEN-SAN', 'phone': '+1-312-377-9950', 'website': 'https://www.ramensan.com/'}"
RAMEN-SAN,41.894538,-87.6231997,"East Huron Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '165', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Huron Street', 'amenity': 'restaurant', 'cuisine': 'japanese', 'name': 'RAMEN-SAN', 'phone': '+1-312-767-4075', 'website': 'https://www.ramensan.com/'}"
Sofi Restaurant,41.8738709,-87.6294661,"South Dearborn Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '616', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Dearborn Street', 'amenity': 'restaurant', 'name': 'Sofi Restaurant', 'phone': '+1-312-753-5504', 'website': 'https://www.sofichicago.com/'}"
Rivers,41.8812637,-87.6378366,"South Wacker Drive, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '30', 'addr:postcode': '60606', 'addr:state': 'IL', 'addr:street': 'South Wacker Drive', 'amenity': 'restaurant', 'name': 'Rivers', 'phone': '+1-312-559-1515', 'website': 'https://www.riversrestaurant.com/'}"
Roanoke Restaurant,41.8818534,-87.6317924,"West Madison Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '135', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'amenity': 'restaurant', 'name': 'Roanoke Restaurant', 'phone': '+1-312-940-3760', 'website': 'https://www.theroanokerestaurant.com/'}"
Roti Modern Mediterranean,41.8829726,-87.6290966,"North Dearborn Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '33', 'addr:postcode': '60602', 'addr:state': 'IL', 'addr:street': 'North Dearborn Street', 'amenity': 'restaurant', 'cuisine': 'mediterranean', 'name': 'Roti Modern Mediterranean', 'phone': '+1-312-263-9000', 'website': 'https://roti.com/locations/'}"
Stix n Brix Wood Fired Pizza,41.8347452,-87.6325776,"West 33rd Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '220', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'West 33rd Street', 'amenity': 'restaurant', 'name': 'Stix n Brix Wood Fired Pizza', 'phone': '+1-312-265-0219', 'website': 'https://srg33.com/stix-n-brix/'}"
Tapas Valencia,41.8610689,-87.6279127,"South State Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1530', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South State Street', 'amenity': 'restaurant', 'name': 'Tapas Valencia', 'phone': '+1-312-842-4444', 'website': 'https://www.tapasvalencia.com/'}"
Taste222,41.8863931,-87.6401579,"North Canal Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '222', 'addr:postcode': '60606', 'addr:state': 'IL', 'addr:street': 'North Canal Street', 'amenity': 'restaurant', 'name': 'Taste222', 'phone': '+1-312-383-6620', 'website': 'https://www.taste222chicago.com/'}"
Windy City Ribs & Whiskey,41.8526562,-87.6244084,"East Cermak Road, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '67', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'East Cermak Road', 'amenity': 'restaurant', 'contact:facebook': 'https://www.facebook.com/profile.php?id=100063708696947', 'contact:instagram': 'windycityribsandwhiskey', 'cuisine': 'barbecue', 'name': 'Windy City Ribs & Whiskey', 'opening_hours': 'Su-Th 16:00-24:00; Fr 16:00-02:00; Sa 16:00-03:00', 'phone': '+1 312 794 5901', 'website': 'https://windycityribs.net/'}"
Trattoria No. 10,41.8824695,-87.6298072,"North Dearborn Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '10', 'addr:postcode': '60602', 'addr:state': 'IL', 'addr:street': 'North Dearborn Street', 'amenity': 'restaurant', 'name': 'Trattoria No. 10', 'phone': '+1-312-984-1718', 'website': 'http://www.trattoriaten.com/'}"
The Capital Grille,41.8938944,-87.6225092,"North Saint Clair Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '633', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'North Saint Clair Street', 'amenity': 'restaurant', 'name': 'The Capital Grille', 'phone': '+1-312-337-9400'}"
The Chicago Firehouse Restaurant,41.8639536,-87.6237618,"South Michigan Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1401', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Michigan Avenue', 'amenity': 'restaurant', 'name': 'The Chicago Firehouse Restaurant', 'phone': '+1-312-786-1401', 'website': 'https://www.chicagofirehouse.com/'}"
Umai,41.8723441,-87.6308304,"South Clark Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '730', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Clark Street', 'amenity': 'restaurant', 'name': 'Umai', 'phone': '+1-312-986-8888', 'website': 'https://www.umaichicago.com/'}"
Litehouse,41.7996753,-87.5924044,"East 53rd Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1368', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 53rd Street', 'amenity': 'restaurant', 'cuisine': 'american', 'name': 'Litehouse'}"
The Fat Shallot - The Sterling Food Hall,41.8796381,-87.6305462,"West Adams Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '72', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'West Adams Street', 'amenity': 'restaurant', 'name': 'The Fat Shallot - The Sterling Food Hall', 'phone': '+1-773-893-0826', 'website': 'https://thefatshallot.com/'}"
The French Lunchbox,41.8842364,-87.6410135,"North Clinton Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '131', 'addr:postcode': '60661', 'addr:state': 'IL', 'addr:street': 'North Clinton Street', 'amenity': 'restaurant', 'name': 'The French Lunchbox', 'phone': '+1-812-345-2237', 'website': 'https://www.thefrenchlunchboxchicago.com/'}"
The Marq,41.8795531,-87.6299137,"West Adams Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '60', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'West Adams Street', 'air_conditioning': 'yes', 'amenity': 'restaurant', 'bar': 'yes', 'brewery': 'yes', 'cuisine': 'burger;sandwich;american;salad', 'delivery': 'yes', 'name': 'The Marq', 'phone': '+1-312-600-4434', 'website': 'https://www.themarqchicago.com/'}"
Volare Ristorante Italiano,41.8915854,-87.6225213,"East Grand Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '201', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Grand Avenue', 'amenity': 'restaurant', 'name': 'Volare Ristorante Italiano', 'phone': '+1-312-410-9900', 'website': 'https://www.volarerestaurant.com/'}"
Wildfire,41.8938121,-87.6335041,"West Erie Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '159', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'West Erie Street', 'amenity': 'restaurant', 'cuisine': 'steak_house;seafood', 'name': 'Wildfire', 'phone': '+1-312-787-9000', 'website': 'http://www.wildfirerestaurant.com/chicago/'}"
Yummy Yummy Noodles,41.8499435,-87.6323287,"South Wentworth Avenue, Chicago","{'addr:city': 'Chicago', 'addr:country': 'US', 'addr:housenumber': '2334', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Wentworth Avenue', 'addr:unit': '105', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Yummy Yummy Noodles', 'phone': '+1-312-842-9880', 'website': 'https://www.yummyyummynoodles.com/'}"
Zombie Taco,41.8918633,-87.6331058,"North LaSalle Drive, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '530', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'North LaSalle Drive', 'amenity': 'restaurant', 'cuisine': 'mexican;tacos', 'name': 'Zombie Taco', 'phone': '+1-312-527-7200', 'website': 'https://www.zombietacochicago.com/'}"
JIAN,41.8841677,-87.6410423,"North Clinton Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '131', 'addr:postcode': '60661', 'addr:state': 'IL', 'addr:street': 'North Clinton Street', 'addr:unit': 'St #5', 'amenity': 'restaurant', 'name': 'JIAN', 'phone': '+1-312-973-8780'}"
Joy Yee Noodle,41.8540741,-87.6338755,"South China Place, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2139', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South China Place', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Joy Yee Noodle', 'phone': '+1-312-328-0001', 'website': 'https://joyyee.com/'}"
Kai Sushi,41.8661492,-87.6268823,"South State Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1255', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South State Street', 'amenity': 'restaurant', 'cuisine': 'sushi', 'name': 'Kai Sushi', 'name:en': 'Kai Sushi', 'opening_hours': 'Mo-Su 11:30-21:00', 'phone': '+1-312-583-0567', 'website': 'http://orderkaisushi.com/'}"
Qing Xiang Yuan Dumplings,41.8551965,-87.6320105,"South Wentworth Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2002', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Wentworth Avenue', 'amenity': 'restaurant', 'check_date': '2023-08-02', 'cuisine': 'chinese', 'name': 'Qing Xiang Yuan Dumplings', 'opening_hours': 'Mo-Su 11:30-21:00', 'phone': '+1-312-799-1118', 'website': 'https://qxydumplings.com/'}"
Happy Lamb Hot Pot,41.8506027,-87.6321516,"South Wentworth Avenue, Chicago","{'addr:city': 'Chicago', 'addr:country': 'US', 'addr:housenumber': '2310', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Wentworth Avenue', 'amenity': 'restaurant', 'brand': 'Happy Lamb Hot Pot', 'brand:en': 'Happy Lamb Hot Pot', 'brand:wikidata': 'Q123091978', 'brand:zh': '快乐小羊', 'contact:yelp': 'https://www.yelp.com/biz/happy-lamb-hot-pot-chicago', 'cuisine': 'mongolian;hot_pot', 'name': 'Happy Lamb Hot Pot', 'name:en': 'Happy Lamb Hot Pot', 'name:zh': '快乐小羊', 'phone': '+1-312-929-3224'}"
Lowcountry South Loop,41.868272,-87.6260778,"South Wabash Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1132', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Wabash Avenue', 'amenity': 'restaurant', 'name': 'Lowcountry South Loop', 'phone': '+1-888-883-8375', 'website': 'https://www.lowcountrychicago.com/'}"
MCCB Chicago,41.8538972,-87.63369,"South Archer Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2138', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Archer Avenue', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'MCCB Chicago', 'opening_hours': 'Su-Th 11:00-22:00, Fr-Sa 11:00-23:00', 'phone': '+1-312-881-0168', 'website': 'https://www.mccbchicago.com/'}"
Shan Shaan Taste,41.8551095,-87.6321741,"South Wentworth Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2002', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Wentworth Avenue', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Shan Shaan Taste', 'phone': '+1-312-375-3122', 'website': 'http://www.shanshaantaste.com/'}"
Showroom Food Hall,41.8539444,-87.6203557,"South Prairie Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2121', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Prairie Avenue', 'amenity': 'restaurant', 'name': 'Showroom Food Hall', 'phone': '+1-312-824-0500', 'website': 'https://www.marriott.com/hotels/hotel-information/restaurant/chimq-marriott-marquis-chicago/'}"
TAO,41.8934847,-87.6300744,"North Dearborn Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '632', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'North Dearborn Street', 'amenity': 'restaurant', 'cuisine': 'asian', 'name': 'TAO', 'phone': '+1-224-888-0388', 'website': 'https://taochicago.com/'}"
The Albert,41.8936646,-87.6216288,"East Ontario Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '228', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Ontario Street', 'addr:unit': '1', 'amenity': 'restaurant', 'name': 'The Albert', 'phone': '+1-312-471-3883', 'website': 'https://thealbertchicago.com/'}"
Mercat a la Planxa,41.873266,-87.6246273,"South Michigan Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '638', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Michigan Avenue', 'amenity': 'restaurant', 'cuisine': 'french', 'name': 'Mercat a la Planxa', 'phone': '+1-312-765-0524', 'website': 'https://mercatchicago.com/'}"
Michael Jordan’s Steak House,41.8914045,-87.6238217,"North Michigan Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '505', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'North Michigan Avenue', 'amenity': 'restaurant', 'cuisine': 'steak_house;steak;american', 'name': 'Michael Jordan’s Steak House', 'phone': '+1-312-321-8823', 'website': 'http://mjshchicago.com/'}"
Miss Ricky’s,41.8860009,-87.6261007,"North Wabash Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '203', 'addr:postcode': '60601', 'addr:state': 'IL', 'addr:street': 'North Wabash Avenue', 'amenity': 'restaurant', 'name': 'Miss Ricky’s', 'phone': '+1-312-940-4777', 'website': 'https://virginhotels.com/chicago/dine-and-drink/miss-rickys/'}"
Naf Naf Grill,41.8876083,-87.6248291,"North Michigan Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '326', 'addr:postcode': '60601', 'addr:state': 'IL', 'addr:street': 'North Michigan Avenue', 'amenity': 'restaurant', 'brand': 'Naf Naf Grill', 'brand:wikidata': 'Q111901442', 'cuisine': 'middle_eastern', 'name': 'Naf Naf Grill', 'phone': '+1-312-263-0019', 'website': 'https://nafnafgrill.com/'}"
Native Foods Cafe,41.8789194,-87.6309773,"South Clark Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '218', 'addr:postcode': '60604', 'addr:state': 'IL', 'addr:street': 'South Clark Street', 'amenity': 'restaurant', 'name': 'Native Foods Cafe', 'phone': '+1-312-332-6332', 'website': 'https://www.nativefoods.com/'}"
Niu B,41.8707798,-87.6244354,"South Michigan Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '888', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Michigan Avenue', 'amenity': 'restaurant', 'cuisine': 'japanese', 'name': 'Niu B', 'phone': '+1-312-922-1127', 'website': 'https://www.niubchicago.com/'}"
Lao Sze Chuan,41.8533254,-87.635011,"South Princeton Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2172', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Princeton Avenue', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Lao Sze Chuan', 'phone': '+1-312-326-5040'}"
The Living Room,41.8874524,-87.6216548,"East Wacker Drive, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '151', 'addr:postcode': '60601', 'addr:state': 'IL', 'addr:street': 'East Wacker Drive', 'amenity': 'restaurant', 'name': 'The Living Room', 'phone': '+1-312-565-1234', 'website': 'https://www.hyatt.com/en-US/hotel/illinois/hyatt-regency-chicago/chirc/dining'}"
MingHin Cuisine,41.8851747,-87.6190605,"East Benton Place, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '333', 'addr:postcode': '60601', 'addr:state': 'IL', 'addr:street': 'East Benton Place', 'amenity': 'restaurant', 'cuisine': 'chinese', 'diet:vegetarian': 'yes', 'name': 'MingHin Cuisine', 'opening_hours': 'Mo-Su 11:00-21:00', 'phone': '+1-312-228-1333', 'website': 'https://www.minghincuisine.com/', 'wheelchair': 'yes'}"
Les Nomades,41.8936676,-87.6217796,"East Ontario Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '222', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Ontario Street', 'amenity': 'restaurant', 'name': 'Les Nomades', 'phone': '+1-312-649-9010', 'website': 'http://www.lesnomades.net/'}"
Friistyle,41.802335,-87.6192115,"South Prairie Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '5059', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'South Prairie Avenue', 'amenity': 'restaurant', 'cuisine': 'belgian', 'name': 'Friistyle'}"
Skidoe's Café & Grill,41.8019361,-87.6196353,"East 51st Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '235', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 51st Street', 'amenity': 'restaurant', 'name': ""Skidoe's Café & Grill""}"
ETA Restaurant + Bar,41.8898716,-87.6193007,"North Park Drive, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '455', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'North Park Drive', 'amenity': 'restaurant', 'cuisine': 'american', 'name': 'ETA Restaurant + Bar', 'opening_hours': 'Mo-Th 06:30-21:00; Fr 06:30-22:00; Sa 07:00-22:00; Su 07:00-21:00', 'phone': '+1-312-840-6605', 'website': 'https://www.etarestaurantandbar.com/'}"
Yolk - Marina City,41.8885263,-87.6283588,"North State Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '340', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'North State Street', 'amenity': 'restaurant', 'cuisine': 'breakfast;brunch;lunch;american', 'name': 'Yolk - Marina City', 'opening_hours': 'Mo-Su 07:00-14:30', 'phone': '+1-312-477-7676', 'website': 'https://www.eatyolk.com'}"
Parlor Pizza Bar - River North,41.8894461,-87.6292878,"North Dearborn Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '405', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'North Dearborn Street', 'amenity': 'restaurant', 'cuisine': 'pizza;american', 'name': 'Parlor Pizza Bar - River North', 'opening_hours': 'Mo 11:30-00:00; Tu-Th 11:30-01:00; Fr 11:30-01:30; Sa 10:30-01:30; Su 10:30-00:00', 'phone': '+1-312-392-2356', 'website': 'http://parlorchicago.com'}"
RPM On The Water,41.8879357,-87.6306345,"North Clark Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '317', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'North Clark Street', 'amenity': 'restaurant', 'cuisine': 'fine_dining', 'name': 'RPM On The Water'}"
The Hampton Social,41.8919786,-87.6229324,"East Grand Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '164', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Grand Avenue', 'amenity': 'restaurant', 'cuisine': 'seafood', 'name': 'The Hampton Social', 'opening_hours': 'Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 10:00-22:00', 'phone': '+1-312-414-1861', 'website': 'https://www.hamptonsocial.com'}"
Steadfast at the Gray,41.8808377,-87.6315975,"West Monroe Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '120', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'West Monroe Street', 'amenity': 'restaurant', 'cuisine': 'american;new_american', 'name': 'Steadfast at the Gray', 'opening_hours': 'Mo 09:00-18:00; Tu-Sa 07:00-22:00; Su 07:00-15:30', 'phone': '+1-312-801-8899', 'website': 'https://www.steadfastchicago.com'}"
Ocean Prime,41.8878509,-87.6251607,"East Wacker Drive, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '87', 'addr:postcode': '60601', 'addr:state': 'IL', 'addr:street': 'East Wacker Drive', 'amenity': 'restaurant', 'cuisine': 'seafood;fine_dining', 'name': 'Ocean Prime', 'phone': '+1-312-428-4344', 'website': 'https://www.ocean-prime.com/locations-menus/chicago'}"
Staytion Market & Bar,41.8863812,-87.6283156,"West Upper Wacker Drive, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1', 'addr:postcode': '60601', 'addr:state': 'IL', 'addr:street': 'West Upper Wacker Drive', 'amenity': 'restaurant', 'cuisine': 'american', 'name': 'Staytion Market & Bar', 'phone': '+1-312-372-7200'}"
Brightwok Kitchen,41.8936481,-87.6279417,"North State Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '631', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'North State Street', 'amenity': 'restaurant', 'cuisine': 'asian', 'name': 'Brightwok Kitchen', 'phone': '+1-312-366-2999', 'website': 'https://brightwok.com'}"
The Smith,41.8894313,-87.6313319,"North Clark Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '400', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'North Clark Street', 'amenity': 'restaurant', 'cuisine': 'american', 'name': 'The Smith', 'phone': '+1-312-312-5100'}"
Hampton Social,41.8919449,-87.6224525,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Hampton Social'}"
Streeterville Pizzeria & Tap,41.8925119,-87.6184597,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Streeterville Pizzeria & Tap'}"
IDOF - I Dream Of Falafel,41.8912599,-87.6068669,"East Grand Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '600', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Grand Avenue', 'amenity': 'restaurant', 'cuisine': 'middle_eastern;mediterranean', 'name': 'IDOF - I Dream Of Falafel', 'website': 'http://www.idreamoffalafel.com/'}"
My Place,41.8560708,-87.6274177,"South State Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1906', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South State Street', 'amenity': 'restaurant', 'check_date': '2024-03-24', 'cuisine': 'chinese', 'name': 'My Place', 'opening_hours': 'Su-Sa 11:00-21:00'}"
Tikka N Curry,41.8767347,-87.6335176,"South Financial Place, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '400', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Financial Place', 'amenity': 'restaurant', 'cuisine': 'indian', 'name': 'Tikka N Curry', 'phone': '+1- 312-877-5722', 'website': 'https://www.tikkancurry.com/', 'website:menu': 'https://www.tikkancurry.com/collections/frontpage'}"
TOMI,41.8798334,-87.6305533,"South Clark Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '125', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'South Clark Street', 'amenity': 'restaurant', 'cuisine': 'american', 'name': 'TOMI', 'phone': '+1-718-287-3848'}"
Chicago Lunchbox,41.8766375,-87.6332164,"South Financial Place, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '400', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Financial Place', 'amenity': 'restaurant', 'cuisine': 'asian', 'name': 'Chicago Lunchbox', 'phone': '+1-773-696-0144', 'website': 'https://www.chicagolunchbox.com/'}"
Danke,41.879591,-87.630485,"South Clark Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '125', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'South Clark Street', 'amenity': 'restaurant', 'check_date': '2023-08-14', 'cuisine': 'sandwich', 'name': 'Danke', 'payment:credit_cards': 'yes', 'phone': '+1-312-783-4084', 'website': 'http://www.dankechicago.com/'}"
BenjYehuda - Van Buren,41.8769474,-87.6342559,"West Van Buren Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '212', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Van Buren Street', 'amenity': 'restaurant', 'cuisine': 'israeli;middle_eastern;mediterranean', 'name': 'BenjYehuda - Van Buren', 'phone': '+1-312-408-2365', 'website': 'https://www.benjyehuda.com/'}"
Tabo Sushi,41.8866999,-87.6342261,"West Upper Wacker Drive, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '205', 'addr:postcode': '60606', 'addr:state': 'IL', 'addr:street': 'West Upper Wacker Drive', 'amenity': 'restaurant', 'cuisine': 'sushi;japanese;asian', 'name': 'Tabo Sushi', 'phone': '+1-312-980-1405', 'website': 'https://www.tabosushi.com/'}"
Frontera Fresco,41.8839064,-87.6274973,"North State Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '111', 'addr:postcode': '60602', 'addr:state': 'IL', 'addr:street': 'North State Street', 'amenity': 'restaurant', 'cuisine': 'mexican', 'name': 'Frontera Fresco', 'phone': '+1-312-781-2955', 'website': 'https://www.rickbayless.com/restaurants/frontera-fresco/'}"
Fontano's Pizza and Subs,41.8772854,-87.6245973,"South Michigan Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '332', 'addr:postcode': '60604', 'addr:state': 'IL', 'addr:street': 'South Michigan Avenue', 'amenity': 'restaurant', 'cuisine': 'pizza;sandwich', 'name': ""Fontano's Pizza and Subs"", 'phone': '+1-312-663-3061', 'website': 'https://fontanosonmichigan.com/'}"
Antique Taco Chiquito,41.8797787,-87.6302003,"South Clark Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '125', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'South Clark Street', 'amenity': 'restaurant', 'cuisine': 'mexican;tacos', 'name': 'Antique Taco Chiquito', 'phone': '+1-773-770-6195', 'website': 'http://www.antiquetaco.com/'}"
Cai Restaurant,41.8545987,-87.6324113,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'chinese;cantonese;dim_sum', 'level': '1', 'name': 'Cai Restaurant', 'opening_hours': 'Mo-Fr 09:00-23:00; Sa,Su 08:00-23:00', 'phone': '+1-312-326-6888', 'website': 'http://www.cairestaurant.com/'}"
Famous Sichuan Snacks & Hot Pot,41.8488899,-87.6317731,"South Wentworth Avenue, Chicago","{'addr:city': 'Chicago', 'addr:country': 'US', 'addr:housenumber': '2407', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Wentworth Avenue', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Famous Sichuan Snacks & Hot Pot', 'old_name': 'House of Fortune'}"
Evergreen Restaurant,41.8487356,-87.631759,"South Wentworth Avenue, Chicago","{'addr:city': 'Chicago', 'addr:country': 'US', 'addr:housenumber': '2411', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Wentworth Avenue', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Evergreen Restaurant'}"
Sze Chuan Cuisine,41.8486556,-87.6320627,"South Wentworth Avenue, Chicago","{'addr:city': 'Chicago', 'addr:country': 'US', 'addr:housenumber': '2414', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Wentworth Avenue', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Sze Chuan Cuisine', 'phone': '+1-312-791-1882', 'website': 'https://www.szechuancuisinetogo.com/'}"
Tai Ho Yee Food Company,41.8483799,-87.632058,"South Wentworth Avenue, Chicago","{'addr:city': 'Chicago', 'addr:country': 'US', 'addr:housenumber': '2422', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Wentworth Avenue', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Tai Ho Yee Food Company', 'phone': '+1-312-225-9828'}"
